	mntsa0	mntsa1	mntsa2	mntsa3	mntsa4	exps0	exps1	exps2	exps3	exps4
498	0.7350000143051147	0.7649999856948853	0.6637499928474426	0.5274999737739563	0.512499988079071	3	2	4	3	3
499	0.7649999856948853	0.6637499928474426	0.5274999737739563	0.512499988079071	0.5837500095367432	2	4	3	3	4
500	0.6637499928474426	0.5274999737739563	0.512499988079071	0.5837500095367432	0.6200000047683716	4	3	3	4	2
501	0.5274999737739563	0.512499988079071	0.5837500095367432	0.6200000047683716	0.5	3	3	4	2	2
502	0.512499988079071	0.5837500095367432	0.6200000047683716	0.5	0.6700000166893005	3	4	2	2	2
503	0.5837500095367432	0.6200000047683716	0.5	0.6700000166893005	0.8100000023841858	4	2	2	2	2
504	0.6200000047683716	0.5	0.6700000166893005	0.8100000023841858	0.5174999833106995	2	2	2	2	3
505	0.5	0.6700000166893005	0.8100000023841858	0.5174999833106995	0.9700000286102295	2	2	2	3	3
506	0.6700000166893005	0.8100000023841858	0.5174999833106995	0.9700000286102295	0.9474999904632568	2	2	3	3	4
507	0.8100000023841858	0.5174999833106995	0.9700000286102295	0.9474999904632568	0.5262500047683716	2	3	3	4	4
508	0.5174999833106995	0.9700000286102295	0.9474999904632568	0.5262500047683716	0.7200000286102295	3	3	4	4	2
509	0.9700000286102295	0.9474999904632568	0.5262500047683716	0.7200000286102295	0.5962499976158142	3	4	4	2	4
510	0.9474999904632568	0.5262500047683716	0.7200000286102295	0.5962499976158142	0.7475000023841858	4	4	2	4	3
511	0.5262500047683716	0.7200000286102295	0.5962499976158142	0.7475000023841858	0.7300000190734863	4	2	4	3	4
512	0.7200000286102295	0.5962499976158142	0.7475000023841858	0.7300000190734863	0.699999988079071	2	4	3	4	2
513	0.5962499976158142	0.7475000023841858	0.7300000190734863	0.699999988079071	0.8500000238418579	4	3	4	2	3
514	0.7475000023841858	0.7300000190734863	0.699999988079071	0.8500000238418579	0.6075000166893005	3	4	2	3	3
515	0.7300000190734863	0.699999988079071	0.8500000238418579	0.6075000166893005	0.9331250190734863	4	2	3	3	5
516	0.699999988079071	0.8500000238418579	0.6075000166893005	0.9331250190734863	0.5774999856948853	2	3	3	5	3
517	0.8500000238418579	0.6075000166893005	0.9331250190734863	0.5774999856948853	0.6000000238418579	3	3	5	3	2
518	0.6075000166893005	0.9331250190734863	0.5774999856948853	0.6000000238418579	0.7450000047683716	3	5	3	2	2
519	0.9331250190734863	0.5774999856948853	0.6000000238418579	0.7450000047683716	0.5099999904632568	5	3	2	2	2
520	0.5774999856948853	0.6000000238418579	0.7450000047683716	0.5099999904632568	0.9649999737739563	3	2	2	2	2
521	0.6000000238418579	0.7450000047683716	0.5099999904632568	0.9649999737739563	0.6349999904632568	2	2	2	2	3
522	0.7450000047683716	0.5099999904632568	0.9649999737739563	0.6349999904632568	0.75	2	2	2	3	2
523	0.5099999904632568	0.9649999737739563	0.6349999904632568	0.75	0.5587499737739563	2	2	3	2	4
524	0.9649999737739563	0.6349999904632568	0.75	0.5587499737739563	0.9950000047683716	2	3	2	4	2
525	0.6349999904632568	0.75	0.5587499737739563	0.9950000047683716	0.5	3	2	4	2	2
526	0.75	0.5587499737739563	0.9950000047683716	0.5	0.5112500190734863	2	4	2	2	4
527	0.5587499737739563	0.9950000047683716	0.5	0.5112500190734863	0.8299999833106995	4	2	2	4	2
528	0.9950000047683716	0.5	0.5112500190734863	0.8299999833106995	0.6200000047683716	2	2	4	2	3
529	0.5	0.5112500190734863	0.8299999833106995	0.6200000047683716	0.7200000286102295	2	4	2	3	4
530	0.5112500190734863	0.8299999833106995	0.6200000047683716	0.7200000286102295	0.6299999952316284	4	2	3	4	2
531	0.8299999833106995	0.6200000047683716	0.7200000286102295	0.6299999952316284	0.5649999976158142	2	3	4	2	2
532	0.6200000047683716	0.7200000286102295	0.6299999952316284	0.5649999976158142	0.6449999809265137	3	4	2	2	2
533	0.7200000286102295	0.6299999952316284	0.5649999976158142	0.6449999809265137	0.5649999976158142	4	2	2	2	2
534	0.6299999952316284	0.5649999976158142	0.6449999809265137	0.5649999976158142	0.9850000143051147	2	2	2	2	2
535	0.5649999976158142	0.6449999809265137	0.5649999976158142	0.9850000143051147	0.5049999952316284	2	2	2	2	2
536	0.6449999809265137	0.5649999976158142	0.9850000143051147	0.5049999952316284	0.5575000047683716	2	2	2	2	3
537	0.5649999976158142	0.9850000143051147	0.5049999952316284	0.5575000047683716	0.5024999976158142	2	2	2	3	3
538	0.9850000143051147	0.5049999952316284	0.5575000047683716	0.5024999976158142	0.9784374833106995	2	2	3	3	6
539	0.5049999952316284	0.5575000047683716	0.5024999976158142	0.9784374833106995	0.8799999952316284	2	3	3	6	2
540	0.5575000047683716	0.5024999976158142	0.9784374833106995	0.8799999952316284	0.8999999761581421	3	3	6	2	2
541	0.5024999976158142	0.9784374833106995	0.8799999952316284	0.8999999761581421	0.6787499785423279	3	6	2	2	4
542	0.9784374833106995	0.8799999952316284	0.8999999761581421	0.6787499785423279	0.6549999713897705	6	2	2	4	3
543	0.8799999952316284	0.8999999761581421	0.6787499785423279	0.6549999713897705	0.6050000190734863	2	2	4	3	3
544	0.8999999761581421	0.6787499785423279	0.6549999713897705	0.6050000190734863	0.5	2	4	3	3	2
545	0.6787499785423279	0.6549999713897705	0.6050000190734863	0.5	0.6237499713897705	4	3	3	2	4
546	0.6549999713897705	0.6050000190734863	0.5	0.6237499713897705	0.5550000071525574	3	3	2	4	2
547	0.6050000190734863	0.5	0.6237499713897705	0.5550000071525574	0.768750011920929	3	2	4	2	4
548	0.5	0.6237499713897705	0.5550000071525574	0.768750011920929	0.9800000190734863	2	4	2	4	2
549	0.6237499713897705	0.5550000071525574	0.768750011920929	0.9800000190734863	0.5	4	2	4	2	2
550	0.5550000071525574	0.768750011920929	0.9800000190734863	0.5	0.6650000214576721	2	4	2	2	2
551	0.768750011920929	0.9800000190734863	0.5	0.6650000214576721	0.5699999928474426	4	2	2	2	2
552	0.9800000190734863	0.5	0.6650000214576721	0.5699999928474426	0.5087500214576721	2	2	2	2	4
553	0.5	0.6650000214576721	0.5699999928474426	0.5087500214576721	0.6175000071525574	2	2	2	4	3
554	0.6650000214576721	0.5699999928474426	0.5087500214576721	0.6175000071525574	0.641796886920929	2	2	4	3	8
555	0.5699999928474426	0.5087500214576721	0.6175000071525574	0.641796886920929	0.7212499976158142	2	4	3	8	4
556	0.5087500214576721	0.6175000071525574	0.641796886920929	0.7212499976158142	0.6512500047683716	4	3	8	4	4
557	0.6175000071525574	0.641796886920929	0.7212499976158142	0.6512500047683716	0.5887500047683716	3	8	4	4	4
558	0.641796886920929	0.7212499976158142	0.6512500047683716	0.5887500047683716	0.6050000190734863	8	4	4	4	2
559	0.7212499976158142	0.6512500047683716	0.5887500047683716	0.6050000190734863	0.6200000047683716	4	4	4	2	2
560	0.6512500047683716	0.5887500047683716	0.6050000190734863	0.6200000047683716	0.9325000047683716	4	4	2	2	3
561	0.5887500047683716	0.6050000190734863	0.6200000047683716	0.9325000047683716	0.6299999952316284	4	2	2	3	3
562	0.6050000190734863	0.6200000047683716	0.9325000047683716	0.6299999952316284	0.5174999833106995	2	2	3	3	3
563	0.6200000047683716	0.9325000047683716	0.6299999952316284	0.5174999833106995	0.7950000166893005	2	3	3	3	3
564	0.9325000047683716	0.6299999952316284	0.5174999833106995	0.7950000166893005	0.7099999785423279	3	3	3	3	2
565	0.6299999952316284	0.5174999833106995	0.7950000166893005	0.7099999785423279	0.9300000071525574	3	3	3	2	2
566	0.5174999833106995	0.7950000166893005	0.7099999785423279	0.9300000071525574	0.5462499856948853	3	3	2	2	4
567	0.7950000166893005	0.7099999785423279	0.9300000071525574	0.5462499856948853	0.6725000143051147	3	2	2	4	4
568	0.7099999785423279	0.9300000071525574	0.5462499856948853	0.6725000143051147	0.5400000214576721	2	2	4	4	2
569	0.9300000071525574	0.5462499856948853	0.6725000143051147	0.5400000214576721	0.5550000071525574	2	4	4	2	3
570	0.5462499856948853	0.6725000143051147	0.5400000214576721	0.5550000071525574	0.9399999976158142	4	4	2	3	2
571	0.6725000143051147	0.5400000214576721	0.5550000071525574	0.9399999976158142	0.793749988079071	4	2	3	2	4
572	0.5400000214576721	0.5550000071525574	0.9399999976158142	0.793749988079071	0.7200000286102295	2	3	2	4	2
573	0.5550000071525574	0.9399999976158142	0.793749988079071	0.7200000286102295	0.6162499785423279	3	2	4	2	4
574	0.9399999976158142	0.793749988079071	0.7200000286102295	0.6162499785423279	0.9700000286102295	2	4	2	4	2
575	0.793749988079071	0.7200000286102295	0.6162499785423279	0.9700000286102295	0.6949999928474426	4	2	4	2	2
576	0.7200000286102295	0.6162499785423279	0.9700000286102295	0.6949999928474426	0.9584375023841858	2	4	2	2	6
577	0.6162499785423279	0.9700000286102295	0.6949999928474426	0.9584375023841858	0.5149999856948853	4	2	2	6	2
578	0.9700000286102295	0.6949999928474426	0.9584375023841858	0.5149999856948853	0.7350000143051147	2	2	6	2	3
579	0.6949999928474426	0.9584375023841858	0.5149999856948853	0.7350000143051147	0.5012500286102295	2	6	2	3	5
580	0.9584375023841858	0.5149999856948853	0.7350000143051147	0.5012500286102295	0.7674999833106995	6	2	3	5	3
581	0.5149999856948853	0.7350000143051147	0.5012500286102295	0.7674999833106995	0.5849999785423279	2	3	5	3	2
582	0.7350000143051147	0.5012500286102295	0.7674999833106995	0.5849999785423279	0.7149999737739563	3	5	3	2	3
583	0.5012500286102295	0.7674999833106995	0.5849999785423279	0.7149999737739563	0.8924999833106995	5	3	2	3	4
584	0.7674999833106995	0.5849999785423279	0.7149999737739563	0.8924999833106995	0.6299999952316284	3	2	3	4	3
585	0.5849999785423279	0.7149999737739563	0.8924999833106995	0.6299999952316284	0.9912499785423279	2	3	4	3	4
586	0.7149999737739563	0.8924999833106995	0.6299999952316284	0.9912499785423279	0.9781249761581421	3	4	3	4	5
587	0.8924999833106995	0.6299999952316284	0.9912499785423279	0.9781249761581421	0.625	4	3	4	5	2
588	0.6299999952316284	0.9912499785423279	0.9781249761581421	0.625	0.5199999809265137	3	4	5	2	2
589	0.9912499785423279	0.9781249761581421	0.625	0.5199999809265137	0.9975000023841858	4	5	2	2	4
590	0.9781249761581421	0.625	0.5199999809265137	0.9975000023841858	0.6725000143051147	5	2	2	4	4
591	0.625	0.5199999809265137	0.9975000023841858	0.6725000143051147	0.6200000047683716	2	2	4	4	2
592	0.5199999809265137	0.9975000023841858	0.6725000143051147	0.6200000047683716	0.7450000047683716	2	4	4	2	2
593	0.9975000023841858	0.6725000143051147	0.6200000047683716	0.7450000047683716	0.5249999761581421	4	4	2	2	2
594	0.6725000143051147	0.6200000047683716	0.7450000047683716	0.5249999761581421	0.800000011920929	4	2	2	2	3
595	0.6200000047683716	0.7450000047683716	0.5249999761581421	0.800000011920929	0.5475000143051147	2	2	2	3	3
596	0.7450000047683716	0.5249999761581421	0.800000011920929	0.5475000143051147	0.6650000214576721	2	2	3	3	2
597	0.5249999761581421	0.800000011920929	0.5475000143051147	0.6650000214576721	0.8500000238418579	2	3	3	2	2
598	0.800000011920929	0.5475000143051147	0.6650000214576721	0.8500000238418579	0.5	3	3	2	2	2
599	0.5475000143051147	0.6650000214576721	0.8500000238418579	0.5	0.8849999904632568	3	2	2	2	2
600	0.6650000214576721	0.8500000238418579	0.5	0.8849999904632568	0.5056250095367432	2	2	2	2	5
601	0.8500000238418579	0.5	0.8849999904632568	0.5056250095367432	0.8487499952316284	2	2	2	5	4
602	0.5	0.8849999904632568	0.5056250095367432	0.8487499952316284	0.5049999952316284	2	2	5	4	2
603	0.8849999904632568	0.5056250095367432	0.8487499952316284	0.5049999952316284	0.8637499809265137	2	5	4	2	4
604	0.5056250095367432	0.8487499952316284	0.5049999952316284	0.8637499809265137	0.5649999976158142	5	4	2	4	2
605	0.8487499952316284	0.5049999952316284	0.8637499809265137	0.5649999976158142	0.8862500190734863	4	2	4	2	4
606	0.5049999952316284	0.8637499809265137	0.5649999976158142	0.8862500190734863	0.6449999809265137	2	4	2	4	3
607	0.8637499809265137	0.5649999976158142	0.8862500190734863	0.6449999809265137	0.887499988079071	4	2	4	3	3
608	0.5649999976158142	0.8862500190734863	0.6449999809265137	0.887499988079071	0.8500000238418579	2	4	3	3	6
609	0.8862500190734863	0.6449999809265137	0.887499988079071	0.8500000238418579	0.8287500143051147	4	3	3	6	4
610	0.6449999809265137	0.887499988079071	0.8500000238418579	0.8287500143051147	0.6449999809265137	3	3	6	4	2
611	0.887499988079071	0.8500000238418579	0.8287500143051147	0.6449999809265137	0.7400000095367432	3	6	4	2	2
612	0.8500000238418579	0.8287500143051147	0.6449999809265137	0.7400000095367432	0.5	6	4	2	2	2
613	0.8287500143051147	0.6449999809265137	0.7400000095367432	0.5	0.824999988079071	4	2	2	2	2
614	0.6449999809265137	0.7400000095367432	0.5	0.824999988079071	0.6100000143051147	2	2	2	2	2
615	0.7400000095367432	0.5	0.824999988079071	0.6100000143051147	0.637499988079071	2	2	2	2	3
616	0.5	0.824999988079071	0.6100000143051147	0.637499988079071	0.8299999833106995	2	2	2	3	4
617	0.824999988079071	0.6100000143051147	0.637499988079071	0.8299999833106995	0.9300000071525574	2	2	3	4	2
618	0.6100000143051147	0.637499988079071	0.8299999833106995	0.9300000071525574	0.8999999761581421	2	3	4	2	2
619	0.637499988079071	0.8299999833106995	0.9300000071525574	0.8999999761581421	0.5950000286102295	3	4	2	2	2
620	0.8299999833106995	0.9300000071525574	0.8999999761581421	0.5950000286102295	0.887499988079071	4	2	2	2	3
621	0.9300000071525574	0.8999999761581421	0.5950000286102295	0.887499988079071	0.9950000047683716	2	2	2	3	4
622	0.8999999761581421	0.5950000286102295	0.887499988079071	0.9950000047683716	0.5112500190734863	2	2	3	4	4
623	0.5950000286102295	0.887499988079071	0.9950000047683716	0.5112500190734863	0.6000000238418579	2	3	4	4	2
624	0.887499988079071	0.9950000047683716	0.5112500190734863	0.6000000238418579	0.5	3	4	4	2	2
625	0.9950000047683716	0.5112500190734863	0.6000000238418579	0.5	0.8700000047683716	4	4	2	2	3
626	0.5112500190734863	0.6000000238418579	0.5	0.8700000047683716	0.5149999856948853	4	2	2	3	3
627	0.6000000238418579	0.5	0.8700000047683716	0.5149999856948853	0.6299999952316284	2	2	3	3	2
628	0.5	0.8700000047683716	0.5149999856948853	0.6299999952316284	0.6000000238418579	2	3	3	2	2
629	0.8700000047683716	0.5149999856948853	0.6299999952316284	0.6000000238418579	0.6299999952316284	3	3	2	2	2
630	0.5149999856948853	0.6299999952316284	0.6000000238418579	0.6299999952316284	0.6800000071525574	3	2	2	2	3
631	0.6299999952316284	0.6000000238418579	0.6299999952316284	0.6800000071525574	0.7850000262260437	2	2	2	3	2
632	0.6000000238418579	0.6299999952316284	0.6800000071525574	0.7850000262260437	0.6351562738418579	2	2	3	2	7
633	0.6299999952316284	0.6800000071525574	0.7850000262260437	0.6351562738418579	0.7599999904632568	2	3	2	7	2
634	0.6800000071525574	0.7850000262260437	0.6351562738418579	0.7599999904632568	0.5049999952316284	3	2	7	2	2
635	0.7850000262260437	0.6351562738418579	0.7599999904632568	0.5049999952316284	0.5799999833106995	2	7	2	2	3
636	0.6351562738418579	0.7599999904632568	0.5049999952316284	0.5799999833106995	0.6138671636581421	7	2	2	3	10
637	0.7599999904632568	0.5049999952316284	0.5799999833106995	0.6138671636581421	0.9897656440734863	2	2	3	10	8
638	0.5049999952316284	0.5799999833106995	0.6138671636581421	0.9897656440734863	0.6349999904632568	2	3	10	8	2
639	0.5799999833106995	0.6138671636581421	0.9897656440734863	0.6349999904632568	0.703125	3	10	8	2	5
640	0.6138671636581421	0.9897656440734863	0.6349999904632568	0.703125	0.625	10	8	2	5	2
641	0.9897656440734863	0.6349999904632568	0.703125	0.625	0.8399999737739563	8	2	5	2	2
642	0.6349999904632568	0.703125	0.625	0.8399999737739563	0.9950000047683716	2	5	2	2	2
643	0.703125	0.625	0.8399999737739563	0.9950000047683716	0.8999999761581421	5	2	2	2	3
644	0.625	0.8399999737739563	0.9950000047683716	0.8999999761581421	0.5350000262260437	2	2	2	3	3
645	0.8399999737739563	0.9950000047683716	0.8999999761581421	0.5350000262260437	0.9287499785423279	2	2	3	3	5
646	0.9950000047683716	0.8999999761581421	0.5350000262260437	0.9287499785423279	0.5174999833106995	2	3	3	5	3
647	0.8999999761581421	0.5350000262260437	0.9287499785423279	0.5174999833106995	0.6000000238418579	3	3	5	3	2
648	0.5350000262260437	0.9287499785423279	0.5174999833106995	0.6000000238418579	0.6474999785423279	3	5	3	2	4
649	0.9287499785423279	0.5174999833106995	0.6000000238418579	0.6474999785423279	0.7056249976158142	5	3	2	4	5
650	0.5174999833106995	0.6000000238418579	0.6474999785423279	0.7056249976158142	0.5	3	2	4	5	2
651	0.6000000238418579	0.6474999785423279	0.7056249976158142	0.5	0.6875	2	4	5	2	3
652	0.6474999785423279	0.7056249976158142	0.5	0.6875	0.9549999833106995	4	5	2	3	2
653	0.7056249976158142	0.5	0.6875	0.9549999833106995	0.6349999904632568	5	2	3	2	2
654	0.5	0.6875	0.9549999833106995	0.6349999904632568	0.6000000238418579	2	3	2	2	2
655	0.6875	0.9549999833106995	0.6349999904632568	0.6000000238418579	0.574999988079071	3	2	2	2	2
656	0.9549999833106995	0.6349999904632568	0.6000000238418579	0.574999988079071	0.7950000166893005	2	2	2	2	2
657	0.6349999904632568	0.6000000238418579	0.574999988079071	0.7950000166893005	0.6600000262260437	2	2	2	2	2
658	0.6000000238418579	0.574999988079071	0.7950000166893005	0.6600000262260437	0.6100000143051147	2	2	2	2	2
659	0.574999988079071	0.7950000166893005	0.6600000262260437	0.6100000143051147	0.5649999976158142	2	2	2	2	3
660	0.7950000166893005	0.6600000262260437	0.6100000143051147	0.5649999976158142	0.6212499737739563	2	2	2	3	5
661	0.6600000262260437	0.6100000143051147	0.5649999976158142	0.6212499737739563	0.5862500071525574	2	2	3	5	4
662	0.6100000143051147	0.5649999976158142	0.6212499737739563	0.5862500071525574	0.5174999833106995	2	3	5	4	4
663	0.5649999976158142	0.6212499737739563	0.5862500071525574	0.5174999833106995	0.6237499713897705	3	5	4	4	4
664	0.6212499737739563	0.5862500071525574	0.5174999833106995	0.6237499713897705	0.5874999761581421	5	4	4	4	3
665	0.5862500071525574	0.5174999833106995	0.6237499713897705	0.5874999761581421	0.6862499713897705	4	4	4	3	4
666	0.5174999833106995	0.6237499713897705	0.5874999761581421	0.6862499713897705	0.7524999976158142	4	4	3	4	3
667	0.6237499713897705	0.5874999761581421	0.6862499713897705	0.7524999976158142	0.8700000047683716	4	3	4	3	4
668	0.5874999761581421	0.6862499713897705	0.7524999976158142	0.8700000047683716	0.5849999785423279	3	4	3	4	3
669	0.6862499713897705	0.7524999976158142	0.8700000047683716	0.5849999785423279	0.5249999761581421	4	3	4	3	2
670	0.7524999976158142	0.8700000047683716	0.5849999785423279	0.5249999761581421	0.9574999809265137	3	4	3	2	3
671	0.8700000047683716	0.5849999785423279	0.5249999761581421	0.9574999809265137	0.5149999856948853	4	3	2	3	2
672	0.5849999785423279	0.5249999761581421	0.9574999809265137	0.5149999856948853	0.6000000238418579	3	2	3	2	2
673	0.5249999761581421	0.9574999809265137	0.5149999856948853	0.6000000238418579	0.8600000143051147	2	3	2	2	2
674	0.9574999809265137	0.5149999856948853	0.6000000238418579	0.8600000143051147	0.5425000190734863	3	2	2	2	3
675	0.5149999856948853	0.6000000238418579	0.8600000143051147	0.5425000190734863	0.5299999713897705	2	2	2	3	2
676	0.6000000238418579	0.8600000143051147	0.5425000190734863	0.5299999713897705	0.5899999737739563	2	2	3	2	2
677	0.8600000143051147	0.5425000190734863	0.5299999713897705	0.5899999737739563	0.7149999737739563	2	3	2	2	2
678	0.5425000190734863	0.5299999713897705	0.5899999737739563	0.7149999737739563	0.5249999761581421	3	2	2	2	2
679	0.5299999713897705	0.5899999737739563	0.7149999737739563	0.5249999761581421	0.6175000071525574	2	2	2	2	3
680	0.5899999737739563	0.7149999737739563	0.5249999761581421	0.6175000071525574	0.8284375071525574	2	2	2	3	7
681	0.7149999737739563	0.5249999761581421	0.6175000071525574	0.8284375071525574	0.5824999809265137	2	2	3	7	3
682	0.5249999761581421	0.6175000071525574	0.8284375071525574	0.5824999809265137	0.7450000047683716	2	3	7	3	2
683	0.6175000071525574	0.8284375071525574	0.5824999809265137	0.7450000047683716	0.9649999737739563	3	7	3	2	4
684	0.8284375071525574	0.5824999809265137	0.7450000047683716	0.9649999737739563	0.5849999785423279	7	3	2	4	3
685	0.5824999809265137	0.7450000047683716	0.9649999737739563	0.5849999785423279	0.9443749785423279	3	2	4	3	5
686	0.7450000047683716	0.9649999737739563	0.5849999785423279	0.9443749785423279	0.6850000023841858	2	4	3	5	2
687	0.9649999737739563	0.5849999785423279	0.9443749785423279	0.6850000023841858	0.6274999976158142	4	3	5	2	3
688	0.5849999785423279	0.9443749785423279	0.6850000023841858	0.6274999976158142	0.5950000286102295	3	5	2	3	2
689	0.9443749785423279	0.6850000023841858	0.6274999976158142	0.5950000286102295	0.7200000286102295	5	2	3	2	2
690	0.6850000023841858	0.6274999976158142	0.5950000286102295	0.7200000286102295	0.5649999976158142	2	3	2	2	2
691	0.6274999976158142	0.5950000286102295	0.7200000286102295	0.5649999976158142	0.6100000143051147	3	2	2	2	2
692	0.5950000286102295	0.7200000286102295	0.5649999976158142	0.6100000143051147	0.9624999761581421	2	2	2	2	3
693	0.7200000286102295	0.5649999976158142	0.6100000143051147	0.9624999761581421	0.8600000143051147	2	2	2	3	2
694	0.5649999976158142	0.6100000143051147	0.9624999761581421	0.8600000143051147	0.625	2	2	3	2	2
695	0.6100000143051147	0.9624999761581421	0.8600000143051147	0.625	0.6150000095367432	2	3	2	2	3
696	0.9624999761581421	0.8600000143051147	0.625	0.6150000095367432	0.5849999785423279	3	2	2	3	3
697	0.8600000143051147	0.625	0.6150000095367432	0.5849999785423279	0.9049999713897705	2	2	3	3	2
698	0.625	0.6150000095367432	0.5849999785423279	0.9049999713897705	0.5857031345367432	2	3	3	2	8
699	0.6150000095367432	0.5849999785423279	0.9049999713897705	0.5857031345367432	0.5006250143051147	3	3	2	8	5
700	0.5849999785423279	0.9049999713897705	0.5857031345367432	0.5006250143051147	0.6000000238418579	3	2	8	5	2
701	0.9049999713897705	0.5857031345367432	0.5006250143051147	0.6000000238418579	0.8999999761581421	2	8	5	2	3
702	0.5857031345367432	0.5006250143051147	0.6000000238418579	0.8999999761581421	0.9350000023841858	8	5	2	3	2
703	0.5006250143051147	0.6000000238418579	0.8999999761581421	0.9350000023841858	0.5985156297683716	5	2	3	2	9
704	0.6000000238418579	0.8999999761581421	0.9350000023841858	0.5985156297683716	0.8650000095367432	2	3	2	9	2
705	0.8999999761581421	0.9350000023841858	0.5985156297683716	0.8650000095367432	0.8050000071525574	3	2	9	2	2
706	0.9350000023841858	0.5985156297683716	0.8650000095367432	0.8050000071525574	0.6299999952316284	2	9	2	2	3
707	0.5985156297683716	0.8650000095367432	0.8050000071525574	0.6299999952316284	0.8237500190734863	9	2	2	3	4
708	0.8650000095367432	0.8050000071525574	0.6299999952316284	0.8237500190734863	0.7350000143051147	2	2	3	4	2
709	0.8050000071525574	0.6299999952316284	0.8237500190734863	0.7350000143051147	0.5600000023841858	2	3	4	2	2
710	0.6299999952316284	0.8237500190734863	0.7350000143051147	0.5600000023841858	0.9649999737739563	3	4	2	2	2
711	0.8237500190734863	0.7350000143051147	0.5600000023841858	0.9649999737739563	0.5293750166893005	4	2	2	2	5
712	0.7350000143051147	0.5600000023841858	0.9649999737739563	0.5293750166893005	0.5849999785423279	2	2	2	5	2
713	0.5600000023841858	0.9649999737739563	0.5293750166893005	0.5849999785423279	0.5600000023841858	2	2	5	2	2
714	0.9649999737739563	0.5293750166893005	0.5849999785423279	0.5600000023841858	0.5	2	5	2	2	2
715	0.5293750166893005	0.5849999785423279	0.5600000023841858	0.5	0.6549999713897705	5	2	2	2	3
716	0.5849999785423279	0.5600000023841858	0.5	0.6549999713897705	0.5149999856948853	2	2	2	3	2
717	0.5600000023841858	0.5	0.6549999713897705	0.5149999856948853	0.6600000262260437	2	2	3	2	2
718	0.5	0.6549999713897705	0.5149999856948853	0.6600000262260437	0.7574999928474426	2	3	2	2	5
719	0.6549999713897705	0.5149999856948853	0.6600000262260437	0.7574999928474426	0.6000000238418579	3	2	2	5	3
720	0.5149999856948853	0.6600000262260437	0.7574999928474426	0.6000000238418579	0.600390613079071	2	2	5	3	8
721	0.6600000262260437	0.7574999928474426	0.6000000238418579	0.600390613079071	0.5074999928474426	2	5	3	8	4
722	0.7574999928474426	0.6000000238418579	0.600390613079071	0.5074999928474426	0.7599999904632568	5	3	8	4	2
723	0.6000000238418579	0.600390613079071	0.5074999928474426	0.7599999904632568	0.8149999976158142	3	8	4	2	3
724	0.600390613079071	0.5074999928474426	0.7599999904632568	0.8149999976158142	0.5575000047683716	8	4	2	3	4
725	0.5074999928474426	0.7599999904632568	0.8149999976158142	0.5575000047683716	0.6499999761581421	4	2	3	4	2
726	0.7599999904632568	0.8149999976158142	0.5575000047683716	0.6499999761581421	0.5618749856948853	2	3	4	2	5
727	0.8149999976158142	0.5575000047683716	0.6499999761581421	0.5618749856948853	0.6299999952316284	3	4	2	5	2
728	0.5575000047683716	0.6499999761581421	0.5618749856948853	0.6299999952316284	0.7599999904632568	4	2	5	2	2
729	0.6499999761581421	0.5618749856948853	0.6299999952316284	0.7599999904632568	0.6800000071525574	2	5	2	2	2
730	0.5618749856948853	0.6299999952316284	0.7599999904632568	0.6800000071525574	0.8650000095367432	5	2	2	2	2
731	0.6299999952316284	0.7599999904632568	0.6800000071525574	0.8650000095367432	0.574999988079071	2	2	2	2	2
732	0.7599999904632568	0.6800000071525574	0.8650000095367432	0.574999988079071	0.6949999928474426	2	2	2	2	2
733	0.6800000071525574	0.8650000095367432	0.574999988079071	0.6949999928474426	0.5874999761581421	2	2	2	2	3
734	0.8650000095367432	0.574999988079071	0.6949999928474426	0.5874999761581421	0.9474999904632568	2	2	2	3	3
735	0.574999988079071	0.6949999928474426	0.5874999761581421	0.9474999904632568	0.6650000214576721	2	2	3	3	3
736	0.6949999928474426	0.5874999761581421	0.9474999904632568	0.6650000214576721	0.8349999785423279	2	3	3	3	2
737	0.5874999761581421	0.9474999904632568	0.6650000214576721	0.8349999785423279	0.675000011920929	3	3	3	2	3
738	0.9474999904632568	0.6650000214576721	0.8349999785423279	0.675000011920929	0.5149999856948853	3	3	2	3	2
739	0.6650000214576721	0.8349999785423279	0.675000011920929	0.5149999856948853	0.7900000214576721	3	2	3	2	3
740	0.8349999785423279	0.675000011920929	0.5149999856948853	0.7900000214576721	0.528124988079071	2	3	2	3	5
741	0.675000011920929	0.5149999856948853	0.7900000214576721	0.528124988079071	0.5849999785423279	3	2	3	5	3
742	0.5149999856948853	0.7900000214576721	0.528124988079071	0.5849999785423279	0.9549999833106995	2	3	5	3	2
743	0.7900000214576721	0.528124988079071	0.5849999785423279	0.9549999833106995	0.6349999904632568	3	5	3	2	3
744	0.528124988079071	0.5849999785423279	0.9549999833106995	0.6349999904632568	0.7149999737739563	5	3	2	3	2
745	0.5849999785423279	0.9549999833106995	0.6349999904632568	0.7149999737739563	0.671875	3	2	3	2	5
746	0.9549999833106995	0.6349999904632568	0.7149999737739563	0.671875	0.5	2	3	2	5	2
747	0.6349999904632568	0.7149999737739563	0.671875	0.5	0.6324999928474426	3	2	5	2	3
748	0.7149999737739563	0.671875	0.5	0.6324999928474426	0.5049999952316284	2	5	2	3	2
749	0.671875	0.5	0.6324999928474426	0.5049999952316284	0.9200000166893005	5	2	3	2	2
750	0.5	0.6324999928474426	0.5049999952316284	0.9200000166893005	0.7649999856948853	2	3	2	2	2
